employee_id,zone,region,urbanity,home_lat,home_lon,job_family,shift_worker,shift_pattern,offpeak_travel,days_on_site_per_week,commute_days_per_month,age,has_children_under12,car_available,green_attitude,already_has_dticket,field_role,boarding_station,boarding_station_id,access_km,access_mode,access_min,wait_min,ride_and_lastmile_min,transfers,pt_total_min,car_km_still_driven,car_km_one_way,car_total_min,car_cost_eur_month,commute_band,pt_vs_car_min,pt_car_time_ratio,active_mobility_candidate
SYN-00087,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.60158,9.89125,Production & Technical,True,Early (06:00),True,5,19.5,31,False,True,1.565,False,False,Elbgaustraße,elbgaustrasse,0.71,Walk,8.8,6.0,69.7,1,84.6,0.0,18.84,29.9,220.41,> 60 min,54.7,2.83,False
SYN-00088,Hamburg-Eppendorf,Hamburg,urban_core,53.59251,9.97268,Field & Sales,False,Day (08:00),False,3,11.7,61,True,True,-1.014,False,True,Hudtwalckerstraße,hudtwalckerstrasse,1.85,Feeder bus,14.5,2.0,36.5,0,53.1,0.0,15.62,28.2,109.67,46–60 min,24.9,1.88,False
SYN-00089,Hamburg-Ohlsdorf,Hamburg,urban,53.63194,10.03979,Office & Commercial,False,Day (08:00),False,3,11.7,51,False,True,1.434,True,False,Fuhlsbüttel,fuhlsbuettel,1.35,Feeder bus,13.1,2.0,26.5,0,41.6,0.0,8.28,22.0,58.12,31–45 min,19.6,1.89,False
SYN-00090,Hamburg-Rotherbaum,Hamburg,urban_core,53.56517,9.97565,Production & Technical,False,Day (08:00),False,5,19.5,57,False,True,0.572,False,False,Schlump,schlump,0.54,Walk,6.8,2.0,47.9,1,56.7,0.0,19.34,30.2,226.23,46–60 min,26.5,1.88,False
SYN-00091,Hamburg-Fuhlsbüttel,Hamburg,urban,53.64386,10.01907,Production & Technical,True,Early (06:00),True,5,19.5,45,False,True,-0.869,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,21.8,0,32.8,0.0,6.91,20.3,80.86,31–45 min,12.5,1.62,False
SYN-00092,Hamburg-Billstedt/Horn,Hamburg,urban,53.53011,10.1077,Office & Commercial,False,Day (08:00),False,2,7.8,56,False,False,0.426,False,False,Merkenstraße,merkenstrasse,1.11,Feeder bus,12.3,2.0,65.2,1,79.5,0.0,24.17,32.2,113.11,> 60 min,47.3,2.47,False
SYN-00093,Hamburg-Barmbek,Hamburg,urban_core,53.59643,10.04638,Production & Technical,True,Late (14:00),True,5,19.5,33,False,False,-0.15,False,False,Sengelmannstraße,sengelmannstrasse,2.88,Feeder bus,17.6,3.6,31.4,0,52.6,0.0,13.59,26.8,158.99,46–60 min,25.8,1.96,False
SYN-00094,Hamburg-Winterhude,Hamburg,urban_core,53.60311,10.00285,Office & Commercial,False,Day (08:00),False,2,7.8,44,False,False,0.35,True,False,Alsterdorf,alsterdorf,1.13,Feeder bus,12.4,2.0,33.1,0,47.5,0.0,13.17,26.5,61.63,46–60 min,21.0,1.79,False
SYN-00095,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.66101,10.14334,Office & Commercial,False,Day (08:00),False,4,15.6,45,False,True,-0.637,False,False,Volksdorf,volksdorf,2.93,Feeder bus,17.8,2.0,67.0,2,86.8,0.0,9.46,17.6,88.52,> 60 min,69.2,4.93,False
SYN-00096,Hamburg-Rahlstedt,Hamburg,suburban,53.58967,10.15138,Production & Technical,True,Early (06:00),True,5,19.5,57,False,False,-0.483,True,False,Farmsen,farmsen,4.46,Feeder bus,22.4,3.6,66.3,2,92.2,0.0,17.34,24.5,202.83,> 60 min,67.7,3.76,False
SYN-00097,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60424,10.0867,Production & Technical,True,Early (06:00),True,5,19.5,46,False,True,1.025,False,False,Rübenkamp,ruebenkamp,4.38,Feeder bus,22.2,6.0,39.2,1,67.3,0.0,12.92,26.3,151.2,> 60 min,41.0,2.56,False
SYN-00098,Norderstedt,Kr. Segeberg,suburban,53.70905,10.01602,Production & Technical,True,Late (14:00),True,5,19.5,35,True,True,0.535,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,13.5,0,24.5,0.0,4.28,11.7,50.05,≤ 30 min,12.8,2.09,True
SYN-00099,Hamburg-Langenhorn,Hamburg,urban,53.67846,9.99463,Production & Technical,False,Day (08:00),False,5,19.5,43,False,True,-0.992,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,15.1,0,26.1,0.0,4.78,17.0,55.9,≤ 30 min,9.1,1.54,True
SYN-00100,Bargteheide,Kr. Stormarn,rural,53.7196,10.26512,Production & Technical,False,Day (08:00),False,5,19.5,24,False,True,-1.068,False,False,Bargteheide,bargteheide,1.21,Feeder bus,12.6,6.0,73.9,2,92.6,0.0,20.04,26.5,234.5,> 60 min,66.1,3.49,False
SYN-00101,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.63813,9.85296,Lab & R&D,False,Day (08:00),False,3,11.7,20,False,True,0.537,False,False,Halstenbek,halstenbek,2.01,Feeder bus,15.0,4.0,73.1,1,92.1,0.0,18.7,25.6,131.3,> 60 min,66.5,3.6,False
SYN-00102,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.59449,9.88927,Production & Technical,True,Early (06:00),True,5,19.5,51,False,True,0.343,False,False,Langenfelde,langenfelde,3.21,Feeder bus,18.6,6.0,63.5,1,88.1,0.0,19.7,30.4,230.53,> 60 min,57.7,2.9,False
SYN-00103,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.67858,10.09992,Office & Commercial,False,Day (08:00),False,5,19.5,38,False,True,-0.708,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,15.5,0,26.5,0.0,4.92,12.6,57.56,≤ 30 min,13.9,2.1,True
SYN-00104,Bad Oldesloe,Kr. Stormarn,rural,53.81335,10.36243,Office & Commercial,False,Day (08:00),False,3,11.7,39,False,True,1.341,False,False,Bad Oldesloe,bad_oldesloe,1.32,Feeder bus,13.0,6.0,84.8,2,103.8,0.0,33.86,34.6,237.73,> 60 min,69.2,3.0,False
SYN-00105,Hamburg-Wilhelmsburg,Hamburg,urban,53.50153,10.04383,Production & Technical,False,Day (08:00),False,5,19.5,51,False,True,0.813,True,False,Wilhelmsburg,wilhelmsburg,2.64,Feeder bus,16.9,4.0,60.0,1,81.0,0.0,27.84,42.4,325.67,> 60 min,38.6,1.91,False
SYN-00106,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.61634,9.91959,Production & Technical,False,Day (08:00),False,5,19.5,57,False,True,-0.726,False,False,Niendorf Markt,niendorf_markt,2.7,Feeder bus,17.1,2.0,50.7,0,69.7,0.0,15.48,28.1,181.14,> 60 min,41.6,2.48,False
SYN-00107,Hamburg-Eppendorf,Hamburg,urban_core,53.59969,9.97858,Production & Technical,False,Day (08:00),False,5,19.5,48,False,False,-0.472,False,False,Lattenkamp,lattenkamp,1.85,Feeder bus,14.5,2.0,35.3,0,51.8,0.0,14.42,27.4,168.75,46–60 min,24.4,1.89,False
SYN-00108,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.67695,10.09806,Office & Commercial,False,Day (08:00),False,4,15.6,63,False,True,-0.678,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,15.3,0,26.3,0.0,4.83,12.4,45.21,≤ 30 min,13.9,2.12,True
SYN-00109,Hamburg-Langenhorn,Hamburg,urban,53.66797,10.01659,Production & Technical,False,Day (08:00),False,5,19.5,48,False,True,-0.282,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,12.3,0,23.3,0.0,3.89,15.0,45.55,≤ 30 min,8.3,1.55,True
SYN-00110,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.61906,9.82703,Office & Commercial,False,Day (08:00),False,3,11.7,45,True,True,1.106,True,False,Halstenbek,halstenbek,1.54,Feeder bus,13.6,4.0,73.1,1,90.7,0.0,22.02,27.9,154.57,> 60 min,62.8,3.25,False
SYN-00111,Hamburg-Eppendorf,Hamburg,urban_core,53.58179,9.98831,Lab & R&D,False,Day (08:00),False,4,15.6,45,False,True,1.285,False,False,Kellinghusenstraße,kellinghusenstrasse,0.8,Walk,10.1,2.0,37.8,0,49.8,0.0,16.61,28.8,155.49,46–60 min,21.0,1.73,False
SYN-00112,Hamburg-Niendorf,Hamburg,urban,53.60337,9.96547,Office & Commercial,False,Day (08:00),False,3,11.7,28,False,True,0.418,True,False,Lattenkamp,lattenkamp,3.08,Feeder bus,18.2,2.0,35.3,0,55.5,0.0,14.47,27.4,101.56,46–60 min,28.1,2.03,False
SYN-00113,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.664,10.18202,Field & Sales,False,Day (08:00),False,3,11.7,53,False,True,0.395,False,True,Buchenkamp,buchenkamp,1.74,Feeder bus,14.2,2.0,72.8,3,89.0,0.0,12.54,20.5,88.03,> 60 min,68.5,4.34,False
SYN-00114,Hamburg-Wandsbek,Hamburg,urban,53.5761,10.07129,Office & Commercial,False,Day (08:00),False,3,11.7,20,False,True,1.34,False,False,Barmbek,barmbek,2.88,Feeder bus,17.6,2.0,40.5,1,60.2,0.0,16.79,28.9,117.84,> 60 min,31.3,2.08,False
SYN-00115,Hamburg-Niendorf,Hamburg,urban,53.62042,9.9565,Lab & R&D,False,Day (08:00),False,4,15.6,36,True,False,0.308,True,False,Niendorf Markt,niendorf_markt,0.58,Walk,7.2,2.0,50.7,0,59.9,0.0,12.8,26.2,119.77,46–60 min,33.7,2.29,False
SYN-00116,Quickborn,Kr. Pinneberg,suburban,53.73668,9.88257,Lab & R&D,False,Day (08:00),False,5,19.5,42,True,True,0.303,False,False,Quickborn,quickborn,2.14,Feeder bus,15.4,6.0,42.8,0,64.2,0.0,16.36,23.8,191.4,> 60 min,40.4,2.7,False
SYN-00117,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.58936,9.83151,Office & Commercial,False,Day (08:00),False,5,19.5,33,False,True,0.644,False,False,Klein Flottbek,klein_flottbek,4.33,Feeder bus,22.0,4.0,64.6,1,90.6,0.0,24.09,29.2,281.88,> 60 min,61.4,3.1,False
SYN-00118,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.60043,9.91488,Office & Commercial,False,Day (08:00),False,5,19.5,37,True,True,0.721,False,False,Niendorf Markt,niendorf_markt,4.02,Feeder bus,21.1,2.0,50.7,0,73.7,0.0,17.48,29.2,204.57,> 60 min,44.5,2.52,False
SYN-00119,Hamburg-Barmbek,Hamburg,urban_core,53.5717,10.03294,Lab & R&D,False,Day (08:00),False,5,19.5,62,False,False,-0.762,True,False,Barmbek,barmbek,2.31,Feeder bus,15.9,2.0,40.5,1,58.5,0.0,17.34,29.2,202.91,46–60 min,29.3,2.0,False
SYN-00120,Hamburg-Rahlstedt,Hamburg,suburban,53.61005,10.1932,Office & Commercial,False,Day (08:00),False,3,11.7,54,True,True,-0.978,False,False,Farmsen,farmsen,7.85,Park+Ride,18.4,2.0,61.3,3,81.7,7.85,17.43,24.6,122.36,> 60 min,57.1,3.32,False
SYN-00121,Hamburg-Wandsbek,Hamburg,urban,53.58222,10.09005,Office & Commercial,False,Day (08:00),False,2,7.8,34,False,False,-0.005,False,False,Barmbek,barmbek,4.1,Feeder bus,21.3,2.0,40.5,1,63.8,0.0,16.19,28.5,75.79,> 60 min,35.3,2.24,False
SYN-00122,Hamburg-Rahlstedt,Hamburg,suburban,53.58917,10.14379,Office & Commercial,False,Day (08:00),False,2,7.8,37,False,True,-0.723,False,False,Farmsen,farmsen,3.89,Feeder bus,20.7,2.0,61.3,3,84.0,0.0,17.05,24.3,79.77,> 60 min,59.7,3.46,False
SYN-00123,Norderstedt,Kr. Segeberg,suburban,53.70443,9.9979,Lab & R&D,False,Day (08:00),False,5,19.5,28,False,True,-1.34,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,15.9,0,26.9,0.0,5.05,12.7,59.06,≤ 30 min,14.2,2.12,False
SYN-00124,Hamburg-Barmbek,Hamburg,urban_core,53.57493,10.02279,Production & Technical,False,Day (08:00),False,5,19.5,50,False,False,0.893,True,False,Alsterdorf,alsterdorf,4.23,Feeder bus,21.7,2.0,33.1,0,56.8,0.0,16.95,28.9,198.28,46–60 min,27.9,1.97,False
SYN-00125,Norderstedt,Kr. Segeberg,suburban,53.7214,9.97899,Office & Commercial,False,Day (08:00),False,4,15.6,39,True,True,0.296,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,25.0,0,36.0,0.0,7.91,16.0,74.08,31–45 min,20.0,2.25,False
SYN-00126,Hamburg-Eimsbüttel,Hamburg,urban_core,53.58683,9.97575,Office & Commercial,False,Day (08:00),False,3,11.7,20,False,True,-0.623,False,False,Kellinghusenstraße,kellinghusenstrasse,1.27,Feeder bus,12.8,2.0,37.8,0,52.6,0.0,16.29,28.6,114.37,46–60 min,24.0,1.84,False
SYN-00127,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62033,10.07947,Field & Sales,False,Day (08:00),False,1,3.9,43,False,True,-0.108,False,True,Ohlsdorf,ohlsdorf,4.02,Feeder bus,21.1,2.0,29.4,0,52.4,0.0,10.42,24.2,24.39,46–60 min,28.2,2.17,False
SYN-00128,Hamburg-Langenhorn,Hamburg,urban,53.68305,10.00489,Production & Technical,True,Early (06:00),True,5,19.5,47,True,True,-0.118,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,11.8,0,22.8,0.0,3.74,14.6,43.74,≤ 30 min,8.2,1.56,True
SYN-00129,Hamburg-Langenhorn,Hamburg,urban,53.67645,10.00414,Office & Commercial,False,Day (08:00),False,2,7.8,53,False,True,0.149,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,12.9,0,23.9,0.0,4.08,15.4,19.08,≤ 30 min,8.5,1.55,True
SYN-00130,Hamburg-Wandsbek,Hamburg,urban,53.56963,10.0602,Office & Commercial,False,Day (08:00),False,3,11.7,41,True,True,-0.915,False,False,Hasselbrook,hasselbrook,0.98,Feeder bus,11.9,4.0,43.8,1,59.8,0.0,17.65,29.3,123.93,46–60 min,30.5,2.04,False
SYN-00131,Hamburg-Ohlsdorf,Hamburg,urban,53.61636,10.0163,Lab & R&D,False,Day (08:00),False,5,19.5,38,False,True,-1.137,False,False,Klein Borstel,klein_borstel,1.91,Feeder bus,14.7,2.0,28.1,0,44.8,0.0,10.93,24.7,127.89,31–45 min,20.1,1.81,False
SYN-00132,Uetersen,Kr. Pinneberg,rural,53.68091,9.6517,Lab & R&D,False,Day (08:00),False,3,11.7,64,False,True,-0.147,False,False,Uetersen (Bus),uetersen,1.37,Feeder bus,13.1,6.0,104.7,2,123.8,0.0,35.1,35.3,246.43,> 60 min,88.5,3.51,False
SYN-00133,Hamburg-Wandsbek,Hamburg,urban,53.56971,10.04731,Office & Commercial,False,Day (08:00),False,3,11.7,42,False,False,-1.384,False,False,Hasselbrook,hasselbrook,0.32,Walk,4.0,4.0,43.8,1,51.8,0.0,17.6,29.3,123.55,46–60 min,22.5,1.77,False
SYN-00134,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62931,10.09338,Office & Commercial,False,Day (08:00),False,4,15.6,50,True,True,-0.216,False,False,Kornweg,kornweg,3.84,Feeder bus,20.5,4.0,37.1,1,61.6,0.0,9.61,23.4,89.94,> 60 min,38.2,2.63,False
SYN-00135,Hamburg-Wandsbek,Hamburg,urban,53.59373,10.0615,Production & Technical,False,Day (08:00),False,5,19.5,36,True,True,-0.076,True,False,Sengelmannstraße,sengelmannstrasse,4.08,Feeder bus,21.2,2.0,31.4,0,54.6,0.0,14.06,27.1,164.48,46–60 min,27.5,2.01,False
SYN-00136,Norderstedt,Kr. Segeberg,suburban,53.68102,9.96983,Field & Sales,False,Day (08:00),False,2,7.8,50,False,True,-0.357,False,True,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,21.7,0,32.7,0.0,6.87,14.8,32.14,31–45 min,17.9,2.21,False
SYN-00137,Großhansdorf,Kr. Stormarn,rural,53.66315,10.28584,Production & Technical,True,Night (22:00),True,5,19.5,26,False,True,0.219,True,False,Kiekut,kiekut,0.56,Walk,7.0,3.6,87.3,2,97.9,0.0,21.59,27.6,252.57,> 60 min,70.3,3.55,False
SYN-00138,Hamburg-Eimsbüttel,Hamburg,urban_core,53.56906,9.96963,Office & Commercial,False,Day (08:00),False,3,11.7,37,True,False,2.032,False,False,Schlump,schlump,0.22,Walk,2.8,2.0,47.9,1,52.7,0.0,18.97,30.0,133.18,46–60 min,22.7,1.76,False
SYN-00139,Hamburg-Wilhelmsburg,Hamburg,urban,53.52598,10.01275,Office & Commercial,False,Day (08:00),False,2,7.8,29,False,True,-1.233,False,False,Veddel,veddel,0.44,Walk,5.5,4.0,56.9,1,66.4,0.0,24.35,41.2,113.96,> 60 min,25.2,1.61,False
SYN-00140,Norderstedt,Kr. Segeberg,suburban,53.6868,9.99301,Office & Commercial,False,Day (08:00),False,5,19.5,35,False,True,0.893,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,15.0,0,26.0,0.0,4.75,12.3,55.55,≤ 30 min,13.7,2.11,True
SYN-00141,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57286,9.95461,Production & Technical,False,Day (08:00),False,5,19.5,56,False,True,-2.395,False,False,Kellinghusenstraße,kellinghusenstrasse,3.71,Feeder bus,20.1,2.0,37.8,0,59.9,0.0,18.98,30.0,222.03,46–60 min,29.9,2.0,False
SYN-00142,Hamburg-Eimsbüttel,Hamburg,urban_core,53.56457,9.96446,Production & Technical,True,Early (06:00),True,5,19.5,35,True,True,1.86,False,False,Sternschanze,sternschanze,0.35,Walk,4.3,3.6,51.3,1,59.2,0.0,19.77,30.4,231.27,46–60 min,28.8,1.95,False
SYN-00143,Barmstedt,Kr. Pinneberg,rural,53.788,9.78238,Lab & R&D,False,Day (08:00),False,4,15.6,50,False,True,-2.476,False,False,Barmstedt,barmstedt,1.35,Feeder bus,13.1,6.0,67.3,1,86.3,0.0,27.92,31.5,261.36,> 60 min,54.8,2.74,False
SYN-00144,Hamburg-Wandsbek,Hamburg,urban,53.57502,10.095,Office & Commercial,False,Day (08:00),False,2,7.8,59,False,False,2.303,False,False,Barmbek,barmbek,4.78,Feeder bus,23.3,2.0,40.5,1,65.9,0.0,17.35,29.2,81.2,> 60 min,36.7,2.26,False
SYN-00145,Hamburg-Eimsbüttel,Hamburg,urban_core,53.56221,9.95035,Production & Technical,True,Late (14:00),True,5,19.5,42,True,False,-0.04,False,False,Hallerstraße,hallerstrasse,3.77,Feeder bus,20.3,3.6,41.4,0,65.3,0.0,20.59,30.8,240.86,> 60 min,34.5,2.12,False
SYN-00146,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.6476,10.13085,Office & Commercial,False,Day (08:00),False,3,11.7,53,False,True,1.007,True,False,Poppenbüttel,poppenbuettel,4.18,Feeder bus,21.5,4.0,40.2,0,65.8,0.0,9.55,17.7,67.07,> 60 min,48.1,3.72,False
SYN-00147,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62265,10.08592,Production & Technical,False,Day (08:00),False,5,19.5,48,False,False,1.134,True,False,Klein Borstel,klein_borstel,4.92,Feeder bus,23.8,2.0,28.1,0,53.9,0.0,10.27,24.1,120.19,46–60 min,29.8,2.24,False
SYN-00148,Hamburg-Uhlenhorst,Hamburg,urban_core,53.57331,10.03559,Lab & R&D,False,Day (08:00),False,5,19.5,43,True,False,-0.103,True,False,Barmbek,barmbek,2.02,Feeder bus,15.1,2.0,40.5,1,57.6,0.0,17.09,29.0,199.91,46–60 min,28.6,1.99,False
SYN-00149,Hamburg-Barmbek,Hamburg,urban_core,53.58057,10.05594,Production & Technical,False,Day (08:00),False,5,19.5,50,False,False,-0.143,False,False,Friedrichsberg,friedrichsberg,0.78,Walk,9.7,4.0,42.0,1,55.8,0.0,15.99,28.4,187.1,46–60 min,27.4,1.96,False
SYN-00150,Norderstedt,Kr. Segeberg,suburban,53.70305,10.01258,Production & Technical,False,Day (08:00),False,5,19.5,62,False,True,-1.27,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,12.2,0,23.2,0.0,3.86,11.1,45.14,≤ 30 min,12.1,2.09,True
SYN-00151,Henstedt-Ulzburg,Kr. Segeberg,suburban,53.77072,9.97089,Production & Technical,True,Late (14:00),True,5,19.5,35,False,True,0.804,False,False,Meeschensee,meeschensee,1.69,Feeder bus,14.1,6.0,34.2,0,54.3,0.0,14.25,22.0,166.75,46–60 min,32.3,2.47,False
SYN-00152,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.61356,9.85013,Office & Commercial,False,Day (08:00),False,2,7.8,31,False,True,-0.34,False,False,Krupunder,krupunder,0.55,Walk,6.9,4.0,70.8,1,81.6,0.0,20.65,27.0,96.64,> 60 min,54.6,3.02,False
SYN-00153,Hamburg-Langenhorn,Hamburg,urban,53.66607,10.0053,Office & Commercial,False,Day (08:00),False,5,19.5,31,False,True,-0.486,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,15.2,0,26.2,0.0,4.82,17.1,56.35,≤ 30 min,9.1,1.53,True
SYN-00154,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.56142,9.92485,Office & Commercial,False,Day (08:00),False,3,11.7,53,False,False,0.704,False,False,Sternschanze,sternschanze,3.55,Feeder bus,19.7,2.0,49.3,1,70.9,0.0,21.73,31.2,152.55,> 60 min,39.7,2.27,False
SYN-00155,Hamburg-Langenhorn,Hamburg,urban,53.66831,10.04567,Office & Commercial,False,Day (08:00),False,3,11.7,54,False,True,-0.947,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,8.8,0,19.8,0.0,2.8,12.5,19.65,≤ 30 min,7.3,1.58,True
SYN-00156,Hamburg-Billstedt/Horn,Hamburg,urban,53.54378,10.08452,Production & Technical,True,Early (06:00),True,5,19.5,36,True,True,-0.079,False,False,Hasselbrook,hasselbrook,4.61,Feeder bus,22.8,6.0,45.8,1,74.6,0.0,21.76,31.3,254.57,> 60 min,43.3,2.38,False
SYN-00157,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.676,10.11428,Production & Technical,False,Day (08:00),False,5,19.5,20,False,True,0.374,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,19.7,0,30.7,0.0,6.25,14.1,73.17,31–45 min,16.6,2.18,False
SYN-00158,Hamburg-Rahlstedt,Hamburg,suburban,53.60367,10.18378,Production & Technical,True,Early (06:00),True,5,19.5,35,True,True,-0.626,False,False,Farmsen,farmsen,6.94,Park+Ride,17.3,3.6,66.3,2,87.2,6.94,17.48,24.7,204.57,> 60 min,62.5,3.53,False
SYN-00159,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.55683,9.9071,Lab & R&D,False,Day (08:00),False,4,15.6,48,True,False,-0.442,False,False,Bahrenfeld,bahrenfeld,0.79,Walk,9.8,4.0,59.9,1,73.8,0.0,23.14,31.8,216.58,> 60 min,42.0,2.32,False
SYN-00160,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.58747,9.80414,Production & Technical,False,Day (08:00),False,5,19.5,41,False,True,1.452,False,False,Iserbrook,iserbrook,2.26,Feeder bus,15.8,4.0,71.1,1,90.9,0.0,26.23,30.5,306.88,> 60 min,60.4,2.98,False
SYN-00161,Hamburg-Langenhorn,Hamburg,urban,53.66115,10.00129,Field & Sales,False,Day (08:00),False,3,11.7,44,True,True,-0.088,False,True,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,17.6,0,28.6,0.0,5.58,18.4,39.15,≤ 30 min,10.2,1.55,False
SYN-00162,Schenefeld,Kr. Pinneberg,suburban,53.5964,9.81745,Production & Technical,True,Late (14:00),True,5,19.5,36,True,True,-0.36,False,False,Iserbrook,iserbrook,3.98,Feeder bus,20.9,6.0,73.1,1,100.1,0.0,24.49,29.5,286.58,> 60 min,70.6,3.39,False
SYN-00163,Hamburg-Poppenbüttel,Hamburg,suburban,53.65668,10.05877,Production & Technical,True,Early (06:00),True,5,19.5,53,False,True,-0.458,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,14.8,0,25.8,0.0,4.68,12.2,54.7,≤ 30 min,13.6,2.11,True
SYN-00164,Norderstedt,Kr. Segeberg,suburban,53.69974,9.99389,Production & Technical,True,Late (14:00),True,5,19.5,46,True,True,0.288,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,15.9,0,26.9,0.0,5.05,12.7,59.06,≤ 30 min,14.2,2.12,False
SYN-00165,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.5423,9.91751,Production & Technical,True,Night (22:00),True,5,19.5,48,True,False,-0.784,False,False,Feldstraße,feldstrasse,4.98,Feeder bus,24.0,3.6,52.6,1,80.1,0.0,24.56,32.3,287.37,> 60 min,47.8,2.48,False
SYN-00166,Hamburg-Winterhude,Hamburg,urban_core,53.58572,10.02196,Office & Commercial,False,Day (08:00),False,2,7.8,44,True,True,0.744,False,False,Alsterdorf,alsterdorf,2.68,Feeder bus,17.0,2.0,33.1,0,52.2,0.0,15.35,28.0,71.84,46–60 min,24.2,1.86,False
SYN-00167,Henstedt-Ulzburg,Kr. Segeberg,suburban,53.80005,9.98451,Office & Commercial,False,Day (08:00),False,2,7.8,48,True,True,0.056,False,False,Ulzburg Süd,ulzburg_sued,3.48,Feeder bus,19.4,6.0,36.8,0,62.2,0.0,17.84,24.9,83.51,> 60 min,37.3,2.5,False
SYN-00168,Hamburg-Neugraben,Hamburg,suburban,53.48015,9.86994,Production & Technical,True,Early (06:00),True,5,19.5,47,False,True,-1.972,True,False,Neugraben,neugraben,1.5,Feeder bus,13.5,6.0,78.7,1,98.1,0.0,34.8,44.1,407.16,> 60 min,54.0,2.22,False
SYN-00169,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60518,10.07804,Office & Commercial,False,Day (08:00),False,5,19.5,32,False,True,2.111,False,False,Ohlsdorf,ohlsdorf,4.6,Feeder bus,22.8,2.0,29.4,0,54.2,0.0,12.59,26.1,147.34,46–60 min,28.1,2.08,False
SYN-00170,Ahrensburg,Kr. Stormarn,suburban,53.68254,10.2405,Office & Commercial,False,Day (08:00),False,5,19.5,46,False,True,1.294,False,False,Ahrensburg (DB),ahrensburg,1.52,Feeder bus,13.6,6.0,67.2,2,86.8,0.0,17.27,24.5,202.02,> 60 min,62.3,3.54,False
SYN-00171,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.65779,10.16131,Lab & R&D,False,Day (08:00),False,5,19.5,51,False,True,-1.051,False,False,Volksdorf,volksdorf,2.18,Feeder bus,15.5,2.0,67.0,2,84.6,0.0,11.12,19.2,130.05,> 60 min,65.4,4.41,False
SYN-00172,Hamburg-Uhlenhorst,Hamburg,urban_core,53.55937,10.01822,Field & Sales,False,Day (08:00),False,2,7.8,55,False,True,-0.989,False,True,Hallerstraße,hallerstrasse,2.57,Feeder bus,16.7,2.0,41.4,0,60.1,0.0,19.32,30.2,90.4,> 60 min,29.9,1.99,False
SYN-00173,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.66009,10.08588,Office & Commercial,False,Day (08:00),False,3,11.7,47,False,True,0.045,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,16.9,0,27.9,0.0,5.35,13.1,37.53,≤ 30 min,14.8,2.13,False
SYN-00174,Elmshorn,Kr. Pinneberg,suburban,53.76125,9.62737,Office & Commercial,False,Day (08:00),False,4,15.6,31,False,True,-1.343,False,False,Elmshorn,elmshorn,2.57,Feeder bus,16.7,6.0,80.1,1,102.8,0.0,38.85,38.4,363.68,> 60 min,64.4,2.68,False
